category,file,width,height,source_archive,source_name
pedia_art,pedia_art/pedia_monarchygov_1.png,1024,1024,pedia.FPK,pedia_monarchygov_1.dds
pedia_art,pedia_art/pedia_mongolia_1.png,1024,1024,pedia.FPK,pedia_mongolia_1.dds
pedia_art,pedia_art/pedia_mongolia_2.png,1024,1024,pedia.FPK,pedia_mongolia_2.dds
pedia_art,pedia_art/pedia_montezuma_1.png,1024,1024,pedia.FPK,pedia_montezuma_1.dds
pedia_art,pedia_art/pedia_montezuma_2.png,1024,1024,pedia.FPK,pedia_montezuma_2.dds
pedia_art,pedia_art/pedia_mountain_1.png,1024,1024,pedia.FPK,pedia_mountain_1.dds
pedia_art,pedia_art/pedia_napoleon_1.png,1024,1024,pedia.FPK,pedia_napoleon_1.dds
pedia_art,pedia_art/pedia_napoleon_2.png,1024,1024,pedia.FPK,pedia_napoleon_2.dds
pedia_art,pedia_art/pedia_navigation_1.png,1024,1024,pedia.FPK,pedia_navigation_1.dds
pedia_art,pedia_art/pedia_nebuchadnezzar_1.png,1024,1024,pedia.FPK,pedia_nebuchadnezzar_1.dds
pedia_art,pedia_art/pedia_needle_1.png,1024,1024,pedia.FPK,pedia_needle_1.dds
pedia_art,pedia_art/pedia_networking_1.png,1024,1024,pedia.FPK,pedia_networking_1.dds
pedia_art,pedia_art/pedia_nightingale_1.png,1024,1024,pedia.FPK,pedia_nightingale_1.dds
pedia_art,pedia_art/pedia_nuclearpower_1.png,1024,1024,pedia.FPK,pedia_nuclearpower_1.dds
pedia_art,pedia_art/pedia_oak_1.png,1024,1024,pedia.FPK,pedia_oak_1.dds
pedia_art,pedia_art/pedia_oil_1.png,1024,1024,pedia.FPK,pedia_oil_1.dds
pedia_art,pedia_art/pedia_oracle_1.png,1024,1024,pedia.FPK,pedia_oracle_1.dds
pedia_art,pedia_art/pedia_oracle_2.png,1024,1024,pedia.FPK,pedia_oracle_2.dds
pedia_art,pedia_art/pedia_oxen_1.png,1024,1024,pedia.FPK,pedia_oxen_1.dds
pedia_art,pedia_art/pedia_oxford_1.png,1024,1024,pedia.FPK,pedia_oxford_1.dds
pedia_art,pedia_art/pedia_oxford_2.png,1024,1024,pedia.FPK,pedia_oxford_2.dds
pedia_art,pedia_art/pedia_palace_1.png,1024,1024,pedia.FPK,pedia_palace_1.dds
pedia_art,pedia_art/pedia_palace_2.png,1024,1024,pedia.FPK,pedia_palace_2.dds
pedia_art,pedia_art/pedia_pastrychef_1.png,1024,1024,pedia.FPK,pedia_pastrychef_1.dds
pedia_art,pedia_art/pedia_phalanx_1.png,1024,1024,pedia.FPK,pedia_phalanx_1.dds
pedia_art,pedia_art/pedia_phalanx_2.png,1024,1024,pedia.FPK,pedia_phalanx_2.dds
pedia_art,pedia_art/pedia_pisa_1.png,1024,1024,pedia.FPK,pedia_pisa_1.dds
pedia_art,pedia_art/pedia_plains_1.png,1024,1024,pedia.FPK,pedia_plains_1.dds
pedia_art,pedia_art/pedia_plato_1.png,1024,1024,pedia.FPK,pedia_plato_1.dds
pedia_art,pedia_art/pedia_polo_1.png,1024,1024,pedia.FPK,pedia_polo_1.dds
pedia_art,pedia_art/pedia_pottery_1.png,1024,1024,pedia.FPK,pedia_pottery_1.dds
pedia_art,pedia_art/pedia_printingpress_1.png,1024,1024,pedia.FPK,pedia_printingpress_1.dds
pedia_art,pedia_art/pedia_propulsion_1.png,1024,1024,pedia.FPK,pedia_propulsion_1.dds
pedia_art,pedia_art/pedia_pyramids_1.png,1024,1024,pedia.FPK,pedia_pyramids_1.dds
pedia_art,pedia_art/pedia_pyramids_2.png,1024,1024,pedia.FPK,pedia_pyramids_2.dds
pedia_art,pedia_art/pedia_pythagoras_1.png,1024,1024,pedia.FPK,pedia_pythagoras_1.dds
pedia_art,pedia_art/pedia_railroad_1.png,1024,1024,pedia.FPK,pedia_railroad_1.dds
pedia_art,pedia_art/pedia_religion_1.png,1024,1024,pedia.FPK,pedia_religion_1.dds
pedia_art,pedia_art/pedia_republic_1.png,1024,1024,pedia.FPK,pedia_republic_1.dds
pedia_art,pedia_art/pedia_riflemen_1.png,1024,1024,pedia.FPK,pedia_riflemen_1.dds
pedia_art,pedia_art/pedia_riflemen_2.png,1024,1024,pedia.FPK,pedia_riflemen_2.dds
pedia_art,pedia_art/pedia_rome_1.png,1024,1024,pedia.FPK,pedia_rome_1.dds
pedia_art,pedia_art/pedia_rubber_1.png,1024,1024,pedia.FPK,pedia_rubber_1.dds
pedia_art,pedia_art/pedia_russia_1.png,1024,1024,pedia.FPK,pedia_russia_1.dds
pedia_art,pedia_art/pedia_russia_2.png,1024,1024,pedia.FPK,pedia_russia_2.dds
pedia_art,pedia_art/pedia_saladin_1.png,1024,1024,pedia.FPK,pedia_saladin_1.dds
pedia_art,pedia_art/pedia_saladin_2.png,1024,1024,pedia.FPK,pedia_saladin_2.dds
pedia_art,pedia_art/pedia_saladin_3.png,1024,1024,pedia.FPK,pedia_saladin_3.dds
pedia_art,pedia_art/pedia_sankore_1.png,1024,1024,pedia.FPK,pedia_sankore_1.dds
pedia_art,pedia_art/pedia_sargon_1.png,1024,1024,pedia.FPK,pedia_sargon_1.dds
pedia_art,pedia_art/pedia_scientist_1.png,1024,1024,pedia.FPK,pedia_scientist_1.dds
pedia_art,pedia_art/pedia_scientist_2.png,1024,1024,pedia.FPK,pedia_scientist_2.dds
pedia_art,pedia_art/pedia_sea_1.png,1024,1024,pedia.FPK,pedia_sea_1.dds
pedia_art,pedia_art/pedia_seti_1.png,1024,1024,pedia.FPK,pedia_seti_1.dds
pedia_art,pedia_art/pedia_settlement_2.png,1024,1024,pedia.FPK,pedia_settlement_2.dds
pedia_art,pedia_art/pedia_sevencitiesofgold_1.png,1024,1024,pedia.FPK,pedia_sevencitiesofgold_1.dds
pedia_art,pedia_art/pedia_shakespeare_1.png,1024,1024,pedia.FPK,pedia_shakespeare_1.dds
pedia_art,pedia_art/pedia_shakespeare_2.png,1024,1024,pedia.FPK,pedia_shakespeare_2.dds
pedia_art,pedia_art/pedia_silk_1.png,1024,1024,pedia.FPK,pedia_silk_1.dds
pedia_art,pedia_art/pedia_solomon_1.png,1024,1024,pedia.FPK,pedia_solomon_1.dds
pedia_art,pedia_art/pedia_solomon_2.png,1024,1024,pedia.FPK,pedia_solomon_2.dds
pedia_art,pedia_art/pedia_sophocles_1.png,1024,1024,pedia.FPK,pedia_sophocles_1.dds
pedia_art,pedia_art/pedia_spaceflight_1.png,1024,1024,pedia.FPK,pedia_spaceflight_1.dds
pedia_art,pedia_art/pedia_spain_1.png,1024,1024,pedia.FPK,pedia_spain_1.dds
pedia_art,pedia_art/pedia_spain_2.png,1024,1024,pedia.FPK,pedia_spain_2.dds
pedia_art,pedia_art/pedia_sphinx_1.png,1024,1024,pedia.FPK,pedia_sphinx_1.dds
pedia_art,pedia_art/pedia_spices_1.png,1024,1024,pedia.FPK,pedia_spices_1.dds
pedia_art,pedia_art/pedia_spy_1.png,1024,1024,pedia.FPK,pedia_spy_1.dds
pedia_art,pedia_art/pedia_spy_2.png,1024,1024,pedia.FPK,pedia_spy_2.dds
pedia_art,pedia_art/pedia_ssfuel_1.png,1024,1024,pedia.FPK,pedia_ssfuel_1.dds
pedia_art,pedia_art/pedia_sslifesupport_1.png,1024,1024,pedia.FPK,pedia_sslifesupport_1.dds
pedia_art,pedia_art/pedia_steampower_1.png,1024,1024,pedia.FPK,pedia_steampower_1.dds
pedia_art,pedia_art/pedia_steel_1.png,1024,1024,pedia.FPK,pedia_steel_1.dds
pedia_art,pedia_art/pedia_stonehenge_1.png,1024,1024,pedia.FPK,pedia_stonehenge_1.dds
pedia_art,pedia_art/pedia_stonehenge_2.png,1024,1024,pedia.FPK,pedia_stonehenge_2.dds
pedia_art,pedia_art/pedia_strongman_1.png,1024,1024,pedia.FPK,pedia_strongman_1.dds
pedia_art,pedia_art/pedia_submarine_1.png,1024,1024,pedia.FPK,pedia_submarine_1.dds
pedia_art,pedia_art/pedia_sulfur_1.png,1024,1024,pedia.FPK,pedia_sulfur_1.dds
pedia_art,pedia_art/pedia_superconductor_1.png,1024,1024,pedia.FPK,pedia_superconductor_1.dds
pedia_art,pedia_art/pedia_sydney_1.png,1024,1024,pedia.FPK,pedia_sydney_1.dds
pedia_art,pedia_art/pedia_taj_1.png,1024,1024,pedia.FPK,pedia_taj_1.dds
pedia_art,pedia_art/pedia_tank_2.png,1024,1024,pedia.FPK,pedia_tank_2.dds
pedia_art,pedia_art/pedia_temple_1.png,1024,1024,pedia.FPK,pedia_temple_1.dds
pedia_art,pedia_art/pedia_tenor_1.png,1024,1024,pedia.FPK,pedia_tenor_1.dds
pedia_art,pedia_art/pedia_terracotta_1.png,1024,1024,pedia.FPK,pedia_terracotta_1.dds
pedia_art,pedia_art/pedia_tokugawa_1.png,1024,1024,pedia.FPK,pedia_tokugawa_1.dds
pedia_art,pedia_art/pedia_tradingpost_1.png,1024,1024,pedia.FPK,pedia_tradingpost_1.dds
pedia_art,pedia_art/pedia_trajan_1.png,1024,1024,pedia.FPK,pedia_trajan_1.dds
pedia_art,pedia_art/pedia_un_1.png,1024,1024,pedia.FPK,pedia_un_1.dds
pedia_art,pedia_art/pedia_un_2.png,1024,1024,pedia.FPK,pedia_un_2.dds
pedia_art,pedia_art/pedia_university_1.png,1024,1024,pedia.FPK,pedia_university_1.dds
pedia_art,pedia_art/pedia_universitytech_1.png,1024,1024,pedia.FPK,pedia_universitytech_1.dds
pedia_art,pedia_art/pedia_uranium_1.png,1024,1024,pedia.FPK,pedia_uranium_1.dds
pedia_art,pedia_art/pedia_walls_1.png,1024,1024,pedia.FPK,pedia_walls_1.dds
pedia_art,pedia_art/pedia_warrior_1.png,1024,1024,pedia.FPK,pedia_warrior_1.dds
pedia_art,pedia_art/pedia_watt_1.png,1024,1024,pedia.FPK,pedia_watt_1.dds
pedia_art,pedia_art/pedia_whale_1.png,1024,1024,pedia.FPK,pedia_whale_1.dds
pedia_art,pedia_art/pedia_wheat_1.png,1024,1024,pedia.FPK,pedia_wheat_1.dds
pedia_art,pedia_art/pedia_wilburwright_1.png,1024,1024,pedia.FPK,pedia_wilburwright_1.dds
pedia_art,pedia_art/pedia_wilburwright_2.png,1024,1024,pedia.FPK,pedia_wilburwright_2.dds
pedia_art,pedia_art/pedia_wine_1.png,1024,1024,pedia.FPK,pedia_wine_1.dds
pedia_art,pedia_art/pedia_workshop_1.png,1024,1024,pedia.FPK,pedia_workshop_1.dds
pedia_art,pedia_art/pedia_workshop_2.png,1024,1024,pedia.FPK,pedia_workshop_2.dds
pedia_art,pedia_art/pedia_writing_1.png,1024,1024,pedia.FPK,pedia_writing_1.dds
pedia_art,pedia_art/pedia_zulu_1.png,1024,1024,pedia.FPK,pedia_zulu_1.dds
pedia_art,pedia_art/pedia_zulu_2.png,1024,1024,pedia.FPK,pedia_zulu_2.dds
relics,relics/rel_ankor.png,128,128,pedia.FPK,rel_ankor.dds
relics,relics/rel_ark.png,128,128,pedia.FPK,rel_ark.dds
relics,relics/rel_atlantis.png,128,128,pedia.FPK,rel_atlantis.dds
relics,relics/rel_confucius.png,128,128,pedia.FPK,rel_confucius.dds
relics,relics/rel_sevencities.png,128,128,pedia.FPK,rel_sevencities.dds
relics,relics/rel_templar.png,128,128,pedia.FPK,rel_templar.dds
resources,resources/res_sulfur.png,128,128,Common0.FPK,res_sulfur.dds
resources,resources/res_aluminum.png,128,128,pedia.FPK,res_aluminum.dds
resources,resources/res_cattle.png,128,128,pedia.FPK,res_cattle.dds
resources,resources/res_coal.png,128,128,pedia.FPK,res_coal.dds
resources,resources/res_dye.png,128,128,pedia.FPK,res_dye.dds
resources,resources/res_fish.png,128,128,pedia.FPK,res_fish.dds
resources,resources/res_game.png,128,128,pedia.FPK,res_game.dds
resources,resources/res_gems.png,128,128,pedia.FPK,res_gems.dds
resources,resources/res_gold.png,128,128,pedia.FPK,res_gold.dds
resources,resources/res_incense.png,128,128,pedia.FPK,res_incense.dds
resources,resources/res_iron.png,128,128,pedia.FPK,res_iron.dds
resources,resources/res_marble.png,128,128,pedia.FPK,res_marble.dds
resources,resources/res_oak.png,128,128,pedia.FPK,res_oak.dds
resources,resources/res_oil.png,128,128,pedia.FPK,res_oil.dds
resources,resources/res_oxen.png,128,128,pedia.FPK,res_oxen.dds
resources,resources/res_rubber.png,128,128,pedia.FPK,res_rubber.dds
resources,resources/res_saltpeter.png,128,128,pedia.FPK,res_saltpeter.dds
resources,resources/res_silk.png,128,128,pedia.FPK,res_silk.dds
resources,resources/res_spices.png,128,128,pedia.FPK,res_spices.dds
resources,resources/res_uranium.png,128,128,pedia.FPK,res_uranium.dds
resources,resources/res_whale.png,128,128,pedia.FPK,res_whale.dds
resources,resources/res_wheat.png,128,128,pedia.FPK,res_wheat.dds
resources,resources/res_wine.png,128,128,pedia.FPK,res_wine.dds
symbol_atlases,symbol_atlases/gov_symbols_diff.png,256,256,Level.FPK,gov_symbols_diff.dds
technologies,technologies/tech_astronomy.png,128,128,Common0.FPK,tech_astronomy.dds
technologies,technologies/tech_advancedflight.png,128,128,pedia.FPK,tech_advancedflight.dds
technologies,technologies/tech_alphabet.png,128,128,pedia.FPK,tech_alphabet.dds
technologies,technologies/tech_atomictheory.png,128,128,pedia.FPK,tech_atomictheory.dds
technologies,technologies/tech_banking.png,128,128,pedia.FPK,tech_banking.dds
technologies,technologies/tech_bronzeworking.png,128,128,pedia.FPK,tech_bronzeworking.dds
technologies,technologies/tech_ceremonialburial.png,128,128,pedia.FPK,tech_ceremonialburial.dds
technologies,technologies/tech_codeoflaws.png,128,128,pedia.FPK,tech_codeoflaws.dds
technologies,technologies/tech_combustion.png,128,128,pedia.FPK,tech_combustion.dds
technologies,technologies/tech_communism.png,128,128,pedia.FPK,tech_communism.dds
technologies,technologies/tech_construction.png,128,128,pedia.FPK,tech_construction.dds
technologies,technologies/tech_currency.png,128,128,pedia.FPK,tech_currency.dds
technologies,technologies/tech_democracy.png,128,128,pedia.FPK,tech_democracy.dds
technologies,technologies/tech_electricity.png,128,128,pedia.FPK,tech_electricity.dds
technologies,technologies/tech_electronics.png,128,128,pedia.FPK,tech_electronics.dds
technologies,technologies/tech_engineering.png,128,128,pedia.FPK,tech_engineering.dds
technologies,technologies/tech_feudalism.png,128,128,pedia.FPK,tech_feudalism.dds
technologies,technologies/tech_flight.png,128,128,pedia.FPK,tech_flight.dds
technologies,technologies/tech_futuretechnology.png,128,128,pedia.FPK,tech_futuretechnology.dds
technologies,technologies/tech_globalization.png,128,128,pedia.FPK,tech_globalization.dds
technologies,technologies/tech_gunpowder.png,128,128,pedia.FPK,tech_gunpowder.dds
technologies,technologies/tech_horsebackriding.png,128,128,pedia.FPK,tech_horsebackriding.dds
technologies,technologies/tech_industrialization.png,128,128,pedia.FPK,tech_industrialization.dds
technologies,technologies/tech_invention.png,128,128,pedia.FPK,tech_invention.dds
technologies,technologies/tech_ironworking.png,128,128,pedia.FPK,tech_ironworking.dds
technologies,technologies/tech_irrigation.png,128,128,pedia.FPK,tech_irrigation.dds
technologies,technologies/tech_literacy.png,128,128,pedia.FPK,tech_literacy.dds
technologies,technologies/tech_masonry.png,128,128,pedia.FPK,tech_masonry.dds
technologies,technologies/tech_massmedia.png,128,128,pedia.FPK,tech_massmedia.dds
technologies,technologies/tech_massproduction.png,128,128,pedia.FPK,tech_massproduction.dds
technologies,technologies/tech_mathematics.png,128,128,pedia.FPK,tech_mathematics.dds
technologies,technologies/tech_metallurgy.png,128,128,pedia.FPK,tech_metallurgy.dds
technologies,technologies/tech_monarchy.png,128,128,pedia.FPK,tech_monarchy.dds
technologies,technologies/tech_navigation.png,128,128,pedia.FPK,tech_navigation.dds
technologies,technologies/tech_networking.png,128,128,pedia.FPK,tech_networking.dds
technologies,technologies/tech_nuclearpower.png,128,128,pedia.FPK,tech_nuclearpower.dds
technologies,technologies/tech_pottery.png,128,128,pedia.FPK,tech_pottery.dds
technologies,technologies/tech_printingpress.png,128,128,pedia.FPK,tech_printingpress.dds
technologies,technologies/tech_railroad.png,128,128,pedia.FPK,tech_railroad.dds
technologies,technologies/tech_religion.png,128,128,pedia.FPK,tech_religion.dds
technologies,technologies/tech_spaceflight.png,128,128,pedia.FPK,tech_spaceflight.dds
technologies,technologies/tech_steampower.png,128,128,pedia.FPK,tech_steampower.dds
technologies,technologies/tech_steel.png,128,128,pedia.FPK,tech_steel.dds
technologies,technologies/tech_superconductor.png,128,128,pedia.FPK,tech_superconductor.dds
technologies,technologies/tech_theautomobile.png,128,128,pedia.FPK,tech_theautomobile.dds
technologies,technologies/tech_thecorporation.png,128,128,pedia.FPK,tech_thecorporation.dds
technologies,technologies/tech_university.png,128,128,pedia.FPK,tech_university.dds
technologies,technologies/tech_writing.png,128,128,pedia.FPK,tech_writing.dds
terrains,terrains/ter_desert.png,128,128,pedia.FPK,ter_desert.dds
terrains,terrains/ter_forest.png,128,128,pedia.FPK,ter_forest.dds
terrains,terrains/ter_grass.png,128,128,pedia.FPK,ter_grass.dds
terrains,terrains/ter_hills.png,128,128,pedia.FPK,ter_hills.dds
terrains,terrains/ter_ice.png,128,128,pedia.FPK,ter_ice.dds
terrains,terrains/ter_mountains.png,128,128,pedia.FPK,ter_mountains.dds
terrains,terrains/ter_ocean.png,128,128,pedia.FPK,ter_ocean.dds
terrains,terrains/ter_plains.png,128,128,pedia.FPK,ter_plains.dds
ui_external,ui_external/bardrkbluebutton.png,256,256,Common0.FPK,bardrkbluebutton.dds
ui_external,ui_external/bg_artists_sil.png,1024,1024,Common0.FPK,bg_artists_sil.png.dds
ui_external,ui_external/bg_builders_sil.png,1024,1024,Common0.FPK,bg_builders_sil.png.dds
ui_external,ui_external/bg_exptycoons_sil.png,1024,1024,Common0.FPK,bg_exptycoons_sil.png.dds
ui_external,ui_external/bg_military_sil.png,1024,1024,Common0.FPK,bg_military_sil.png.dds
ui_external,ui_external/bg_prophets_sil.png,1024,1024,Common0.FPK,bg_prophets_sil.png.dds
ui_external,ui_external/bg_scientists_sil.png,1024,1024,Common0.FPK,bg_scientists_sil.png.dds
ui_external,ui_external/bulb_1.png,32,32,Common0.FPK,bulb_1.dds
ui_external,ui_external/bulb_2.png,32,32,Common0.FPK,bulb_2.dds
ui_external,ui_external/compassarrow.png,128,128,Common0.FPK,compassarrow.dds
ui_external,ui_external/esrb.png,512,256,Common0.FPK,esrb.dds
ui_external,ui_external/firaxis_logo_1.png,256,128,Common0.FPK,firaxis_logo_1.dds
ui_external,ui_external/gfx_buddy_connected.png,64,32,Common0.FPK,gfx_buddy_connected.dds
ui_external,ui_external/gfx_buddy_disconnected.png,64,32,Common0.FPK,gfx_buddy_disconnected.dds
ui_external,ui_external/gfx_buddy_playing.png,64,32,Common0.FPK,gfx_buddy_playing.dds
ui_external,ui_external/gfx_cityscreen_overlay_highlight.png,512,64,Common0.FPK,gfx_cityscreen_overlay_highlight.dds
ui_external,ui_external/gfx_controllermap_ps3.png,512,512,Common0.FPK,gfx_controllermap_ps3.dds
ui_external,ui_external/gfx_controllermap_xbox.png,512,512,Common0.FPK,gfx_controllermap_xbox.dds
ui_external,ui_external/gfx_endgamecrawl_left.png,512,128,Common0.FPK,gfx_endgamecrawl_left.dds
ui_external,ui_external/gfx_endgamecrawl_right.png,512,128,Common0.FPK,gfx_endgamecrawl_right.dds
ui_external,ui_external/gfx_hourglass_clockframe.png,128,128,Common0.FPK,gfx_hourglass_clockframe.dds
ui_external,ui_external/gfx_hourglass_rings.png,128,128,Common0.FPK,gfx_hourglass_rings.dds
ui_external,ui_external/gfx_hourglass_swoosh.png,128,128,Common0.FPK,gfx_hourglass_swoosh.dds
ui_external,ui_external/gfx_mapbackground_512x256.png,1024,512,Common0.FPK,gfx_mapbackground_512x256.dds
ui_external,ui_external/gfx_newera_ancient_scroll1.png,512,512,Common0.FPK,gfx_newera_ancient_scroll1.dds
ui_external,ui_external/gfx_newera_ancient_scroll2.png,1024,64,Common0.FPK,gfx_newera_ancient_scroll2.dds
ui_external,ui_external/gfx_newera_ancient_scroll3.png,1024,64,Common0.FPK,gfx_newera_ancient_scroll3.dds
ui_external,ui_external/gfx_newera_industrial_paper.png,512,512,Common0.FPK,gfx_newera_industrial_paper.dds
ui_external,ui_external/gfx_newera_medieval_book.png,512,512,Common0.FPK,gfx_newera_medieval_book.dds
ui_external,ui_external/gfx_newera_modern_pda.png,512,512,Common0.FPK,gfx_newera_modern_pda.dds
ui_external,ui_external/gfx_techtree_goldcoin.png,64,64,Common0.FPK,gfx_techtree_goldcoin.dds
ui_external,ui_external/gfx_toptenscreen_compassring.png,512,512,Common0.FPK,gfx_toptenscreen_compassring.png.dds
ui_external,ui_external/gfx_turntimer_stopwatch.png,128,128,Common0.FPK,gfx_turntimer_stopwatch.dds
ui_external,ui_external/gfx_turntimermenu_stopwatch.png,128,128,Common0.FPK,gfx_turntimermenu_stopwatch.tga.dds
ui_external,ui_external/gfx_worldchooser1.png,2048,1024,Common0.FPK,gfx_worldchooser1.dds
ui_external,ui_external/gfx_worldchooser4.png,512,512,Common0.FPK,gfx_worldchooser4.dds
ui_external,ui_external/magnify_glass.png,128,128,Common0.FPK,magnify_glass.dds
ui_external,ui_external/outline64x64gray.png,64,64,Common0.FPK,outline64x64gray.dds
ui_external,ui_external/outline64x64green.png,64,64,Common0.FPK,outline64x64green.dds
ui_external,ui_external/outline64x64whitehighlight.png,64,64,Common0.FPK,outline64x64whitehighlight.dds
ui_external,ui_external/ribbon1.png,64,64,Common0.FPK,ribbon1.dds
ui_external,ui_external/ribbon2.png,64,64,Common0.FPK,ribbon2.dds
ui_external,ui_external/ribbon3.png,64,64,Common0.FPK,ribbon3.dds
ui_external,ui_external/ribbon4.png,64,64,Common0.FPK,ribbon4.dds
ui_external,ui_external/ribbon5.png,64,64,Common0.FPK,ribbon5.dds
ui_external,ui_external/stackarrowdown.png,64,32,Common0.FPK,stackarrowdown.png.dds
ui_external,ui_external/stackarrowup.png,64,32,Common0.FPK,stackarrowup.png.dds
ui_external,ui_external/trts_composite_03.png,1024,512,Common0.FPK,trts_composite_03.dds
ui_external,ui_external/verb_activate.png,64,64,Common0.FPK,verb_activate.dds
ui_external,ui_external/verb_civilopedia.png,64,64,Common0.FPK,verb_civilopedia.dds
ui_external,ui_external/verb_fortify.png,64,64,Common0.FPK,verb_fortify.dds
ui_external,ui_external/verb_foundcity.png,64,64,Common0.FPK,verb_foundcity.dds
ui_external,ui_external/verb_inhabit.png,64,64,Common0.FPK,verb_inhabit.dds
ui_external,ui_external/verb_sacrifice.png,64,64,Common0.FPK,verb_sacrifice.dds
ui_external,ui_external/verb_unload.png,64,64,Common0.FPK,verb_unload.dds
ui_external,ui_external/verb_viewinfo.png,64,64,Common0.FPK,verb_viewinfo.dds
ui_external,ui_external/watchhand.png,32,128,Common0.FPK,watchhand.dds
ui_external,ui_external/hoa_bg_plate.png,1024,1024,hoa.FPK,hoa_bg_plate.png.dds
ui_external,ui_external/hoa_bg_sky.png,1024,1024,hoa.FPK,hoa_bg_sky.png.dds
ui_external,ui_external/nameplates_i1.png,256,64,hoa.FPK,nameplates_i1.dds
ui_external,ui_external/ps3ddown.png,64,64,hoa.FPK,ps3ddown.dds
ui_external,ui_external/advisorbubble_center.png,32,32,Level.FPK,advisorbubble_center.dds
ui_external,ui_external/advisorbubble_leftcorner.png,32,32,Level.FPK,advisorbubble_leftcorner.dds
ui_external,ui_external/advisorbubble_middletop.png,32,32,Level.FPK,advisorbubble_middletop.dds
ui_external,ui_external/advisorbubble_rightbottomcorner.png,32,32,Level.FPK,advisorbubble_rightbottomcorner.dds
ui_external,ui_external/advisorbubble_rightcorner.png,32,32,Level.FPK,advisorbubble_rightcorner.dds
ui_external,ui_external/arrowtogoldscience.png,64,64,Level.FPK,arrowtogoldscience.dds
ui_external,ui_external/barculturepink.png,64,64,Level.FPK,barculturepink.dds
ui_external,ui_external/bardarkred.png,32,32,Level.FPK,bardarkred.dds
ui_external,ui_external/barfoodgreen.png,64,64,Level.FPK,barfoodgreen.dds
ui_external,ui_external/bargoldyellow.png,32,32,Level.FPK,bargoldyellow.dds
ui_external,ui_external/bargoldyellowbutton.png,256,256,Level.FPK,bargoldyellowbutton.dds
ui_external,ui_external/barhighlightyellow.png,64,64,Level.FPK,barhighlightyellow.dds
ui_external,ui_external/barlightgray.png,64,64,Level.FPK,barlightgray.dds
ui_external,ui_external/barwhite.png,64,64,Level.FPK,barwhite.dds
ui_external,ui_external/citybarreg.png,256,128,Level.FPK,citybarreg.dds
ui_external,ui_external/citybarsmall.png,256,64,Level.FPK,citybarsmall.dds
ui_external,ui_external/darkbluebarthinnerline.png,64,64,Level.FPK,darkbluebarthinnerline.dds
ui_external,ui_external/gfx_advisorcarat.png,32,32,Level.FPK,gfx_advisorcarat.dds
ui_external,ui_external/gfx_diplopanel_anarchy.png,128,128,Level.FPK,gfx_diplopanel_anarchy.dds
ui_external,ui_external/gfx_diplopanel_communism.png,128,128,Level.FPK,gfx_diplopanel_communism.dds
ui_external,ui_external/gfx_diplopanel_culturegold.png,128,128,Level.FPK,gfx_diplopanel_culturegold.dds
ui_external,ui_external/gfx_diplopanel_culturered.png,128,128,Level.FPK,gfx_diplopanel_culturered.dds
ui_external,ui_external/gfx_diplopanel_culturestages_001.png,64,64,Level.FPK,gfx_diplopanel_culturestages_001.dds
ui_external,ui_external/gfx_diplopanel_culturestages_002.png,64,64,Level.FPK,gfx_diplopanel_culturestages_002.dds
ui_external,ui_external/gfx_diplopanel_culturestages_003.png,64,64,Level.FPK,gfx_diplopanel_culturestages_003.dds
ui_external,ui_external/gfx_diplopanel_culturestages_004.png,64,64,Level.FPK,gfx_diplopanel_culturestages_004.dds
ui_external,ui_external/gfx_diplopanel_democracy.png,128,128,Level.FPK,gfx_diplopanel_democracy.dds
ui_external,ui_external/gfx_diplopanel_despotism.png,128,128,Level.FPK,gfx_diplopanel_despotism.dds
ui_external,ui_external/gfx_diplopanel_dominationgold.png,128,128,Level.FPK,gfx_diplopanel_dominationgold.dds
ui_external,ui_external/gfx_diplopanel_dominationred.png,128,128,Level.FPK,gfx_diplopanel_dominationred.dds
ui_external,ui_external/gfx_diplopanel_economicgold.png,128,128,Level.FPK,gfx_diplopanel_economicgold.dds
ui_external,ui_external/gfx_diplopanel_economicred.png,128,128,Level.FPK,gfx_diplopanel_economicred.dds
ui_external,ui_external/gfx_diplopanel_fundamentalism.png,128,128,Level.FPK,gfx_diplopanel_fundamentalism.dds
ui_external,ui_external/gfx_diplopanel_monarchy.png,128,128,Level.FPK,gfx_diplopanel_monarchy.dds
ui_external,ui_external/gfx_diplopanel_republic.png,128,128,Level.FPK,gfx_diplopanel_republic.dds
ui_external,ui_external/gfx_diplopanel_ribbon.png,128,64,Level.FPK,gfx_diplopanel_ribbon.dds
ui_external,ui_external/gfx_diplopanel_ribbongold.png,128,64,Level.FPK,gfx_diplopanel_ribbongold.dds
ui_external,ui_external/gfx_diplopanel_techgold.png,128,128,Level.FPK,gfx_diplopanel_techgold.dds
ui_external,ui_external/gfx_diplopanel_techred.png,128,128,Level.FPK,gfx_diplopanel_techred.dds
ui_external,ui_external/gfx_endturn_ripplerv.png,128,128,Level.FPK,gfx_endturn_ripplerv.dds
ui_external,ui_external/gfx_hourglass_gear.png,64,64,Level.FPK,gfx_hourglass_gear.dds
ui_external,ui_external/gfx_hourglass_gearback.png,128,128,Level.FPK,gfx_hourglass_gearback.dds
ui_external,ui_external/gfx_hourglass_timerbase.png,256,256,Level.FPK,gfx_hourglass_timerbase.dds
ui_external,ui_external/gfx_turntimer_checkmark.png,64,64,Level.FPK,gfx_turntimer_checkmark.dds
